timestamp,machine_id,machine_type,temperature_C,vibration_g,feature_1,operating_hours,RUL,failure,feature_1_name
2023-01-07 15:24:00,PickAndPlace_4,PickAndPlace,40.75,0.186,1008.75,0.0,3084.38,0,arm_cycles
2023-01-07 15:36:00,PickAndPlace_4,PickAndPlace,41.4,0.474,1141.78,290.64,1689.58,0,arm_cycles
2023-01-07 15:48:00,PickAndPlace_4,PickAndPlace,57.15,0.624,1330.12,298.91,1620.83,0,arm_cycles
2023-01-07 16:00:00,PickAndPlace_4,PickAndPlace,43.65,0.443,1454.06,585.68,66.59,1,arm_cycles
2023-01-07 16:12:00,PickAndPlace_4,PickAndPlace,43.84,0.675,1290.71,259.69,1869.24,0,arm_cycles
2023-01-07 16:24:00,PickAndPlace_4,PickAndPlace,39.84,0.378,1010.93,0.0,2856.36,0,arm_cycles
2023-01-07 16:36:00,PickAndPlace_4,PickAndPlace,41.87,0.373,1007.14,53.16,2827.43,0,arm_cycles
2023-01-07 16:48:00,PickAndPlace_4,PickAndPlace,46.48,0.388,1064.91,136.06,2165.03,0,arm_cycles
2023-01-07 17:00:00,PickAndPlace_4,PickAndPlace,51.69,0.338,1094.73,210.2,1801.12,0,arm_cycles
2023-01-07 17:12:00,PickAndPlace_4,PickAndPlace,36.89,0.076,1011.74,0.0,2920.81,0,arm_cycles
2023-01-07 17:24:00,PickAndPlace_4,PickAndPlace,54.84,0.647,1512.44,522.47,355.18,0,arm_cycles
2023-01-07 17:36:00,PickAndPlace_4,PickAndPlace,44.27,-0.12,1053.97,0.0,2981.48,0,arm_cycles
2023-01-07 17:48:00,PickAndPlace_4,PickAndPlace,37.68,0.262,996.53,0.0,3107.47,0,arm_cycles
2023-01-07 18:00:00,PickAndPlace_4,PickAndPlace,51.14,0.252,1035.03,0.0,3159.38,0,arm_cycles
2023-01-07 18:12:00,PickAndPlace_4,PickAndPlace,53.59,0.485,1528.69,635.07,0.0,1,arm_cycles
2023-01-07 18:24:00,PickAndPlace_4,PickAndPlace,42.17,0.269,1201.02,183.18,2118.89,0,arm_cycles
2023-01-07 18:36:00,PickAndPlace_4,PickAndPlace,34.05,0.313,990.55,0.0,2967.17,0,arm_cycles
2023-01-07 18:48:00,PickAndPlace_4,PickAndPlace,48.94,0.398,1521.27,569.84,150.7,1,arm_cycles
2023-01-07 19:00:00,PickAndPlace_4,PickAndPlace,40.99,0.144,944.35,0.0,2992.27,0,arm_cycles
2023-01-07 19:12:00,PickAndPlace_4,PickAndPlace,43.13,0.242,1000.31,0.0,2814.77,0,arm_cycles
2023-01-07 19:24:00,PickAndPlace_4,PickAndPlace,45.25,0.697,1474.92,545.49,283.19,0,arm_cycles
2023-01-07 19:36:00,PickAndPlace_4,PickAndPlace,46.28,0.107,1007.77,56.43,2921.11,0,arm_cycles
2023-01-07 19:48:00,PickAndPlace_4,PickAndPlace,47.77,0.223,1015.16,0.0,2820.25,0,arm_cycles
2023-01-07 20:00:00,PickAndPlace_4,PickAndPlace,51.71,0.81,1322.45,430.91,811.89,0,arm_cycles
2023-01-07 20:12:00,PickAndPlace_4,PickAndPlace,48.73,0.195,1015.83,0.0,2971.01,0,arm_cycles
2023-01-07 20:24:00,PickAndPlace_4,PickAndPlace,40.24,0.38,1057.51,0.0,3162.02,0,arm_cycles
2023-01-07 20:36:00,PickAndPlace_4,PickAndPlace,43.57,0.272,1192.97,246.88,1906.56,0,arm_cycles
2023-01-07 20:48:00,PickAndPlace_4,PickAndPlace,34.65,0.307,959.29,0.0,2936.2,0,arm_cycles
2023-01-07 21:00:00,PickAndPlace_4,PickAndPlace,39.59,0.341,1048.42,0.0,2777.87,0,arm_cycles
2023-01-07 21:12:00,PickAndPlace_4,PickAndPlace,41.53,0.105,1029.11,0.0,2734.68,0,arm_cycles
2023-01-07 21:24:00,PickAndPlace_4,PickAndPlace,36.82,0.259,921.58,0.0,3225.21,0,arm_cycles
2023-01-07 21:36:00,PickAndPlace_4,PickAndPlace,44.83,0.224,999.23,0.0,2867.99,0,arm_cycles
2023-01-07 21:48:00,PickAndPlace_4,PickAndPlace,41.56,0.186,1004.08,0.0,3261.36,0,arm_cycles
2023-01-07 22:00:00,PickAndPlace_4,PickAndPlace,49.25,0.531,1246.97,276.4,1712.42,0,arm_cycles
2023-01-07 22:12:00,PickAndPlace_4,PickAndPlace,41.01,0.162,1064.37,0.0,3192.38,0,arm_cycles
2023-01-07 22:24:00,PickAndPlace_4,PickAndPlace,36.78,0.435,1063.95,22.74,2789.8,0,arm_cycles
2023-01-07 22:36:00,PickAndPlace_4,PickAndPlace,48.32,0.436,1172.3,212.15,2054.14,0,arm_cycles
2023-01-07 22:48:00,PickAndPlace_4,PickAndPlace,49.56,0.32,1253.19,339.32,1211.54,0,arm_cycles
2023-01-07 23:00:00,PickAndPlace_4,PickAndPlace,41.63,0.154,1157.75,146.66,2254.8,0,arm_cycles
2023-01-07 23:12:00,PickAndPlace_4,PickAndPlace,52.56,0.37,1349.68,446.87,748.83,0,arm_cycles
2023-01-07 23:24:00,PickAndPlace_4,PickAndPlace,39.32,0.239,1051.3,0.0,3199.87,0,arm_cycles
2023-01-07 23:36:00,PickAndPlace_4,PickAndPlace,38.88,0.313,1005.3,0.0,2825.13,0,arm_cycles
2023-01-07 23:48:00,PickAndPlace_4,PickAndPlace,40.91,0.394,1090.48,202.1,1968.09,0,arm_cycles
2023-01-08 00:00:00,PickAndPlace_4,PickAndPlace,44.56,0.458,1242.41,320.22,1354.9,0,arm_cycles
2023-01-08 00:12:00,PickAndPlace_4,PickAndPlace,50.13,0.356,1011.99,0.0,2817.27,0,arm_cycles
2023-01-08 00:24:00,PickAndPlace_4,PickAndPlace,43.85,0.369,1144.3,147.73,2270.52,0,arm_cycles
2023-01-08 00:36:00,PickAndPlace_4,PickAndPlace,54.6,0.729,1298.62,519.86,371.01,0,arm_cycles
2023-01-08 00:48:00,PickAndPlace_4,PickAndPlace,43.33,0.1,966.75,0.0,2900.12,0,arm_cycles
2023-01-08 01:00:00,PickAndPlace_4,PickAndPlace,43.93,-0.024,1102.75,0.0,3255.5,0,arm_cycles
2023-01-08 01:12:00,PickAndPlace_4,PickAndPlace,43.27,0.24,1050.03,0.0,3154.0,0,arm_cycles
2023-01-08 01:24:00,PickAndPlace_4,PickAndPlace,49.63,0.479,1298.22,306.25,1596.38,0,arm_cycles
2023-01-08 01:36:00,PickAndPlace_4,PickAndPlace,36.08,0.297,1036.46,0.0,2979.2,0,arm_cycles
2023-01-08 01:48:00,PickAndPlace_4,PickAndPlace,47.25,0.295,1092.92,89.07,2482.59,0,arm_cycles
2023-01-08 02:00:00,PickAndPlace_4,PickAndPlace,36.31,0.2,1036.68,0.0,3170.22,0,arm_cycles
2023-01-08 02:12:00,PickAndPlace_4,PickAndPlace,42.82,0.406,1027.69,0.0,3100.7,0,arm_cycles
2023-01-08 02:24:00,PickAndPlace_4,PickAndPlace,40.04,0.287,987.25,20.66,2656.31,0,arm_cycles
2023-01-08 02:36:00,PickAndPlace_4,PickAndPlace,45.3,0.117,975.69,0.0,3280.34,0,arm_cycles
2023-01-08 02:48:00,PickAndPlace_4,PickAndPlace,41.28,0.489,1317.78,294.91,1668.6,0,arm_cycles
2023-01-08 03:00:00,PickAndPlace_4,PickAndPlace,46.61,0.193,986.54,0.0,2864.46,0,arm_cycles
2023-01-08 03:12:00,PickAndPlace_4,PickAndPlace,29.33,0.227,1001.66,0.0,3180.49,0,arm_cycles
2023-01-08 03:24:00,PickAndPlace_4,PickAndPlace,40.06,0.381,1032.77,0.0,3216.54,0,arm_cycles
2023-01-08 03:36:00,PickAndPlace_4,PickAndPlace,38.34,0.091,930.56,0.0,2847.44,0,arm_cycles
2023-01-08 03:48:00,PickAndPlace_4,PickAndPlace,38.22,0.245,873.42,0.0,3011.35,0,arm_cycles
2023-01-08 04:00:00,PickAndPlace_4,PickAndPlace,39.46,0.296,937.88,0.0,2984.68,0,arm_cycles
2023-01-08 04:12:00,PickAndPlace_4,PickAndPlace,39.29,0.081,837.51,0.0,3274.03,0,arm_cycles
2023-01-08 04:24:00,PickAndPlace_4,PickAndPlace,38.09,0.137,1111.19,82.28,2549.92,0,arm_cycles
2023-01-08 04:36:00,PickAndPlace_4,PickAndPlace,44.18,0.188,1190.36,138.56,2112.52,0,arm_cycles
2023-01-08 04:48:00,PickAndPlace_4,PickAndPlace,42.9,0.169,1019.8,0.0,3051.64,0,arm_cycles
2023-01-08 05:00:00,PickAndPlace_4,PickAndPlace,36.92,-0.06,1040.74,42.06,2713.44,0,arm_cycles
2023-01-08 05:12:00,PickAndPlace_4,PickAndPlace,39.26,0.408,1260.31,252.89,1628.11,0,arm_cycles
2023-01-08 05:24:00,PickAndPlace_4,PickAndPlace,34.28,0.328,1152.34,120.79,2248.56,0,arm_cycles
2023-01-08 05:36:00,PickAndPlace_4,PickAndPlace,31.68,0.285,1113.94,0.0,2848.07,0,arm_cycles
2023-01-08 05:48:00,PickAndPlace_4,PickAndPlace,38.98,0.289,939.72,0.0,3288.35,0,arm_cycles
2023-01-08 06:00:00,PickAndPlace_4,PickAndPlace,48.73,0.514,1265.52,331.97,1259.87,0,arm_cycles
2023-01-08 06:12:00,PickAndPlace_4,PickAndPlace,46.35,0.532,1281.26,342.17,1177.86,0,arm_cycles
2023-01-08 06:24:00,PickAndPlace_4,PickAndPlace,36.11,0.182,997.14,0.0,2751.33,0,arm_cycles
2023-01-08 06:36:00,PickAndPlace_4,PickAndPlace,35.3,0.187,996.29,0.0,3013.35,0,arm_cycles
2023-01-08 06:48:00,PickAndPlace_4,PickAndPlace,37.92,0.242,1035.37,0.0,3149.45,0,arm_cycles
2023-01-08 07:00:00,PickAndPlace_4,PickAndPlace,37.35,0.218,1054.55,0.0,2921.36,0,arm_cycles
2023-01-08 07:12:00,PickAndPlace_4,PickAndPlace,35.96,0.0,943.53,0.0,2830.56,0,arm_cycles
2023-01-08 07:24:00,PickAndPlace_4,PickAndPlace,48.14,0.447,1227.15,411.56,980.8,0,arm_cycles
2023-01-08 07:36:00,PickAndPlace_4,PickAndPlace,52.86,0.447,1378.77,518.99,383.96,0,arm_cycles
2023-01-08 07:48:00,PickAndPlace_4,PickAndPlace,42.95,0.28,1025.04,0.0,3238.81,0,arm_cycles
2023-01-08 08:00:00,PickAndPlace_4,PickAndPlace,40.52,0.426,1160.26,196.59,1963.16,0,arm_cycles
2023-01-08 08:12:00,PickAndPlace_4,PickAndPlace,41.63,0.364,928.38,0.0,2965.68,0,arm_cycles
2023-01-08 08:24:00,PickAndPlace_4,PickAndPlace,43.8,0.33,1169.42,134.2,2226.85,0,arm_cycles
2023-01-08 08:36:00,PickAndPlace_4,PickAndPlace,47.11,0.41,1050.1,0.0,3025.87,0,arm_cycles
2023-01-08 08:48:00,PickAndPlace_4,PickAndPlace,40.79,0.309,1202.55,195.51,2197.41,0,arm_cycles
2023-01-08 09:00:00,PickAndPlace_4,PickAndPlace,34.85,0.172,955.71,0.0,3177.63,0,arm_cycles
2023-01-08 09:12:00,PickAndPlace_4,PickAndPlace,41.46,0.538,1355.95,386.46,1123.87,0,arm_cycles
2023-01-08 09:24:00,PickAndPlace_4,PickAndPlace,47.93,0.491,1255.4,284.74,1419.34,0,arm_cycles
2023-01-08 09:36:00,PickAndPlace_4,PickAndPlace,40.43,0.431,1095.66,159.35,2327.88,0,arm_cycles
2023-01-08 09:48:00,PickAndPlace_4,PickAndPlace,37.84,0.249,941.14,0.0,3072.32,0,arm_cycles
2023-01-08 10:00:00,PickAndPlace_4,PickAndPlace,40.34,0.136,959.71,0.0,2765.62,0,arm_cycles
2023-01-08 10:12:00,PickAndPlace_4,PickAndPlace,39.0,0.291,1010.61,0.0,3190.49,0,arm_cycles
2023-01-08 10:24:00,PickAndPlace_4,PickAndPlace,47.58,0.612,1357.87,383.14,1035.91,0,arm_cycles
2023-01-08 10:36:00,PickAndPlace_4,PickAndPlace,39.29,0.267,989.89,0.0,2721.48,0,arm_cycles
2023-01-08 10:48:00,PickAndPlace_4,PickAndPlace,48.16,0.645,1351.54,335.93,1296.92,0,arm_cycles
2023-01-08 11:00:00,PickAndPlace_4,PickAndPlace,41.54,0.466,1364.92,382.37,1153.85,0,arm_cycles
2023-01-08 11:12:00,PickAndPlace_4,PickAndPlace,31.38,0.239,1016.04,0.0,3024.85,0,arm_cycles
2023-01-08 11:24:00,PickAndPlace_4,PickAndPlace,56.27,0.52,1261.55,326.19,1252.9,0,arm_cycles
2023-01-08 11:36:00,PickAndPlace_4,PickAndPlace,44.65,0.159,1002.54,0.0,3042.1,0,arm_cycles
2023-01-08 11:48:00,PickAndPlace_4,PickAndPlace,46.33,0.571,1243.19,389.15,1130.3,0,arm_cycles
2023-01-01 00:00:00,PickAndPlace_4,PickAndPlace,53.33,0.637,1623.57,558.85,205.96,0,arm_cycles
2023-01-01 00:12:00,PickAndPlace_4,PickAndPlace,43.85,0.604,1373.19,551.92,226.01,0,arm_cycles
2023-01-01 00:24:00,PickAndPlace_4,PickAndPlace,61.66,0.543,1535.5,583.76,84.18,1,arm_cycles
2023-01-01 00:36:00,PickAndPlace_4,PickAndPlace,52.61,0.576,1531.23,540.05,329.69,0,arm_cycles
2023-01-01 00:48:00,PickAndPlace_4,PickAndPlace,45.32,0.582,1386.08,571.28,136.64,1,arm_cycles
2023-01-01 01:00:00,PickAndPlace_4,PickAndPlace,52.17,0.44,1498.35,609.08,0.0,1,arm_cycles
2023-01-01 01:12:00,PickAndPlace_4,PickAndPlace,48.9,0.879,1471.65,597.18,14.24,1,arm_cycles
2023-01-01 01:24:00,PickAndPlace_4,PickAndPlace,52.68,0.726,1458.45,518.31,402.65,0,arm_cycles
2023-01-01 01:36:00,PickAndPlace_4,PickAndPlace,53.65,0.705,1513.52,590.52,45.52,1,arm_cycles
2023-01-01 01:48:00,PickAndPlace_4,PickAndPlace,45.38,0.718,1502.65,525.65,403.18,0,arm_cycles
2023-01-01 02:00:00,PickAndPlace_4,PickAndPlace,44.63,0.641,1345.19,593.51,34.99,1,arm_cycles
2023-01-01 02:12:00,PickAndPlace_4,PickAndPlace,42.54,0.637,1552.46,566.33,178.52,0,arm_cycles
2023-01-01 02:24:00,PickAndPlace_4,PickAndPlace,56.3,0.603,1382.31,523.33,389.55,0,arm_cycles
2023-01-01 02:36:00,PickAndPlace_4,PickAndPlace,52.4,0.394,1410.15,442.69,829.68,0,arm_cycles
2023-01-01 02:48:00,PickAndPlace_4,PickAndPlace,45.59,0.619,1511.81,508.93,412.49,0,arm_cycles
2023-01-01 03:00:00,PickAndPlace_4,PickAndPlace,38.13,0.661,1444.84,465.81,708.46,0,arm_cycles
2023-01-01 03:12:00,PickAndPlace_4,PickAndPlace,48.14,0.654,1450.05,441.63,797.07,0,arm_cycles
2023-01-01 03:24:00,PickAndPlace_4,PickAndPlace,48.92,0.37,1360.79,509.52,463.42,0,arm_cycles
2023-01-01 03:36:00,PickAndPlace_4,PickAndPlace,54.57,0.469,1413.93,437.76,741.94,0,arm_cycles
2023-01-01 03:48:00,PickAndPlace_4,PickAndPlace,45.2,0.675,1391.88,555.98,228.82,0,arm_cycles
2023-01-01 04:00:00,PickAndPlace_4,PickAndPlace,50.6,0.645,1375.6,502.19,499.36,0,arm_cycles
2023-01-01 04:12:00,PickAndPlace_4,PickAndPlace,38.96,0.49,1321.56,476.85,602.24,0,arm_cycles
2023-01-01 04:24:00,PickAndPlace_4,PickAndPlace,42.92,0.649,1510.37,488.99,608.07,0,arm_cycles
2023-01-01 04:36:00,PickAndPlace_4,PickAndPlace,37.82,0.403,1397.76,499.51,510.12,0,arm_cycles
2023-01-01 04:48:00,PickAndPlace_4,PickAndPlace,46.56,0.633,1375.98,421.3,916.9,0,arm_cycles
2023-01-01 05:00:00,PickAndPlace_4,PickAndPlace,52.74,0.642,1426.35,420.69,920.9,0,arm_cycles
2023-01-01 05:12:00,PickAndPlace_4,PickAndPlace,51.45,0.426,1403.92,391.47,1116.2,0,arm_cycles
2023-01-01 05:24:00,PickAndPlace_4,PickAndPlace,49.84,0.523,1342.75,361.14,1277.35,0,arm_cycles
2023-01-01 05:36:00,PickAndPlace_4,PickAndPlace,45.89,0.453,1275.76,422.13,867.39,0,arm_cycles
2023-01-01 05:48:00,PickAndPlace_4,PickAndPlace,55.65,0.683,1355.09,414.07,922.98,0,arm_cycles
2023-01-01 06:00:00,PickAndPlace_4,PickAndPlace,41.1,0.614,1326.64,403.84,901.19,0,arm_cycles
2023-01-01 06:12:00,PickAndPlace_4,PickAndPlace,46.24,0.813,1457.31,463.99,663.65,0,arm_cycles
2023-01-01 06:24:00,PickAndPlace_4,PickAndPlace,37.31,0.582,1348.32,437.87,843.78,0,arm_cycles
2023-01-01 06:36:00,PickAndPlace_4,PickAndPlace,48.09,0.466,1333.51,389.19,993.96,0,arm_cycles
2023-01-01 06:48:00,PickAndPlace_4,PickAndPlace,42.19,0.653,1388.7,420.01,914.12,0,arm_cycles
2023-01-01 07:00:00,PickAndPlace_4,PickAndPlace,53.03,0.43,1339.41,444.79,814.28,0,arm_cycles
2023-01-01 07:12:00,PickAndPlace_4,PickAndPlace,54.54,0.437,1257.62,411.37,994.98,0,arm_cycles
2023-01-01 07:24:00,PickAndPlace_4,PickAndPlace,47.46,0.653,1273.1,374.09,1104.15,0,arm_cycles
2023-01-01 07:36:00,PickAndPlace_4,PickAndPlace,53.89,0.398,1347.57,400.14,956.79,0,arm_cycles
2023-01-01 07:48:00,PickAndPlace_4,PickAndPlace,43.35,0.447,1352.39,352.65,1179.47,0,arm_cycles
2023-01-01 08:00:00,PickAndPlace_4,PickAndPlace,45.12,0.316,1250.06,324.15,1446.22,0,arm_cycles
2023-01-01 08:12:00,PickAndPlace_4,PickAndPlace,48.75,0.541,1336.46,395.21,959.32,0,arm_cycles
2023-01-01 08:24:00,PickAndPlace_4,PickAndPlace,43.35,0.361,1238.75,347.77,1344.9,0,arm_cycles
2023-01-01 08:36:00,PickAndPlace_4,PickAndPlace,42.66,0.477,1211.79,302.59,1494.26,0,arm_cycles
2023-01-01 08:48:00,PickAndPlace_4,PickAndPlace,49.82,0.54,1225.9,328.03,1434.09,0,arm_cycles
2023-01-01 09:00:00,PickAndPlace_4,PickAndPlace,44.66,0.366,1263.77,335.7,1292.59,0,arm_cycles
2023-01-01 09:12:00,PickAndPlace_4,PickAndPlace,42.01,0.725,1172.23,356.6,1265.9,0,arm_cycles
2023-01-01 09:24:00,PickAndPlace_4,PickAndPlace,40.17,0.434,1268.25,277.91,1683.99,0,arm_cycles
2023-01-01 09:36:00,PickAndPlace_4,PickAndPlace,45.55,0.568,1284.13,323.83,1261.63,0,arm_cycles
2023-01-01 09:48:00,PickAndPlace_4,PickAndPlace,41.36,0.58,1290.22,322.53,1425.07,0,arm_cycles
2023-01-01 10:00:00,PickAndPlace_4,PickAndPlace,50.5,0.454,1312.88,296.38,1573.46,0,arm_cycles
2023-01-01 10:12:00,PickAndPlace_4,PickAndPlace,33.96,0.384,1187.67,306.4,1607.49,0,arm_cycles
2023-01-01 10:24:00,PickAndPlace_4,PickAndPlace,47.55,0.349,1295.91,244.14,1607.73,0,arm_cycles
2023-01-01 10:36:00,PickAndPlace_4,PickAndPlace,47.8,0.359,1246.65,228.19,1984.36,0,arm_cycles
2023-01-01 10:48:00,PickAndPlace_4,PickAndPlace,43.69,0.441,1272.25,270.31,1744.1,0,arm_cycles
2023-01-01 11:00:00,PickAndPlace_4,PickAndPlace,43.14,0.223,1257.96,236.98,1803.68,0,arm_cycles
2023-01-01 11:12:00,PickAndPlace_4,PickAndPlace,48.63,0.213,1214.98,253.16,1746.01,0,arm_cycles
2023-01-01 11:24:00,PickAndPlace_4,PickAndPlace,40.52,0.547,1283.07,269.69,1637.73,0,arm_cycles
2023-01-01 11:36:00,PickAndPlace_4,PickAndPlace,40.9,0.249,1221.75,240.63,1712.87,0,arm_cycles
2023-01-01 11:48:00,PickAndPlace_4,PickAndPlace,39.6,0.505,1194.15,232.46,1940.26,0,arm_cycles
2023-01-01 12:00:00,PickAndPlace_4,PickAndPlace,50.36,0.595,1290.09,226.9,1857.89,0,arm_cycles
2023-01-01 12:12:00,PickAndPlace_4,PickAndPlace,45.45,0.278,1102.93,249.85,1592.3,0,arm_cycles
2023-01-01 12:24:00,PickAndPlace_4,PickAndPlace,46.12,0.467,1202.59,197.01,1937.84,0,arm_cycles
2023-01-01 12:36:00,PickAndPlace_4,PickAndPlace,38.32,0.286,1186.82,223.04,1731.48,0,arm_cycles
2023-01-01 12:48:00,PickAndPlace_4,PickAndPlace,41.08,0.284,1118.78,209.39,2073.5,0,arm_cycles
2023-01-01 13:00:00,PickAndPlace_4,PickAndPlace,42.89,0.347,1122.12,222.49,2058.52,0,arm_cycles
2023-01-01 13:12:00,PickAndPlace_4,PickAndPlace,43.37,0.397,1187.84,219.13,1718.02,0,arm_cycles
2023-01-01 13:24:00,PickAndPlace_4,PickAndPlace,39.4,0.325,1162.58,209.85,1929.4,0,arm_cycles
2023-01-01 13:36:00,PickAndPlace_4,PickAndPlace,43.63,0.196,1136.09,164.82,2131.59,0,arm_cycles
2023-01-01 13:48:00,PickAndPlace_4,PickAndPlace,45.4,0.28,1172.85,174.27,2139.37,0,arm_cycles
2023-01-01 14:00:00,PickAndPlace_4,PickAndPlace,42.99,0.291,1222.17,182.82,2188.51,0,arm_cycles
2023-01-01 14:12:00,PickAndPlace_4,PickAndPlace,41.62,0.316,1112.33,151.95,2340.87,0,arm_cycles
2023-01-01 14:24:00,PickAndPlace_4,PickAndPlace,48.65,0.503,1205.17,168.7,2179.76,0,arm_cycles
2023-01-01 14:36:00,PickAndPlace_4,PickAndPlace,46.1,0.225,1104.32,165.57,2104.03,0,arm_cycles
2023-01-01 14:48:00,PickAndPlace_4,PickAndPlace,39.44,0.45,1266.4,147.53,2098.97,0,arm_cycles
2023-01-01 15:00:00,PickAndPlace_4,PickAndPlace,45.14,0.522,1148.65,155.16,2215.02,0,arm_cycles
2023-01-01 15:12:00,PickAndPlace_4,PickAndPlace,43.59,0.247,1152.94,137.1,2195.78,0,arm_cycles
2023-01-01 15:24:00,PickAndPlace_4,PickAndPlace,45.87,0.438,1117.32,135.71,2251.56,0,arm_cycles
2023-01-01 15:36:00,PickAndPlace_4,PickAndPlace,42.91,0.299,1072.18,111.1,2318.39,0,arm_cycles
2023-01-01 15:48:00,PickAndPlace_4,PickAndPlace,45.55,0.074,1000.67,119.21,2333.87,0,arm_cycles
2023-01-01 16:00:00,PickAndPlace_4,PickAndPlace,39.73,0.143,1161.12,117.39,2181.35,0,arm_cycles
2023-01-01 16:12:00,PickAndPlace_4,PickAndPlace,40.05,0.396,1169.19,104.3,2521.53,0,arm_cycles
2023-01-01 16:24:00,PickAndPlace_4,PickAndPlace,41.96,0.325,1159.46,99.69,2513.24,0,arm_cycles
2023-01-01 16:36:00,PickAndPlace_4,PickAndPlace,45.61,0.032,1056.07,85.6,2537.54,0,arm_cycles
2023-01-01 16:48:00,PickAndPlace_4,PickAndPlace,43.57,0.302,1016.2,92.93,2376.72,0,arm_cycles
2023-01-01 17:00:00,PickAndPlace_4,PickAndPlace,34.58,0.344,1020.1,89.68,2444.38,0,arm_cycles
2023-01-01 17:12:00,PickAndPlace_4,PickAndPlace,40.78,0.283,1055.89,67.12,2755.35,0,arm_cycles
2023-01-01 17:24:00,PickAndPlace_4,PickAndPlace,37.49,0.251,1027.94,83.01,2547.45,0,arm_cycles
2023-01-01 17:36:00,PickAndPlace_4,PickAndPlace,47.73,0.281,1209.54,72.43,2591.63,0,arm_cycles
2023-01-01 17:48:00,PickAndPlace_4,PickAndPlace,35.74,0.214,1032.25,56.21,2798.57,0,arm_cycles
2023-01-01 18:00:00,PickAndPlace_4,PickAndPlace,37.8,0.203,1016.66,51.01,2830.24,0,arm_cycles
2023-01-01 18:12:00,PickAndPlace_4,PickAndPlace,36.89,0.456,1035.4,49.39,2530.29,0,arm_cycles
2023-01-01 18:24:00,PickAndPlace_4,PickAndPlace,44.41,0.354,1121.04,42.46,2647.67,0,arm_cycles
2023-01-01 18:36:00,PickAndPlace_4,PickAndPlace,36.68,0.382,1025.86,36.78,2733.74,0,arm_cycles
2023-01-01 18:48:00,PickAndPlace_4,PickAndPlace,48.65,0.288,956.09,31.91,3057.39,0,arm_cycles
2023-01-01 19:00:00,PickAndPlace_4,PickAndPlace,45.44,0.359,942.7,23.57,3162.35,0,arm_cycles
2023-01-01 19:12:00,PickAndPlace_4,PickAndPlace,43.28,0.408,1043.88,15.78,2768.41,0,arm_cycles
2023-01-01 19:24:00,PickAndPlace_4,PickAndPlace,36.31,0.331,1050.03,12.36,2720.45,0,arm_cycles
2023-01-01 19:36:00,PickAndPlace_4,PickAndPlace,39.18,0.15,1044.7,6.51,3180.95,0,arm_cycles
2023-01-01 19:48:00,PickAndPlace_4,PickAndPlace,36.36,0.224,1071.92,0.0,2766.97,0,arm_cycles
2023-01-01 00:00:00,PickAndPlace_5,PickAndPlace,30.92,0.041,965.37,0.0,3020.11,0,arm_cycles
2023-01-01 00:12:00,PickAndPlace_5,PickAndPlace,42.24,0.17,1010.21,0.0,3017.6,0,arm_cycles
2023-01-01 00:24:00,PickAndPlace_5,PickAndPlace,48.39,0.387,1225.64,222.66,2062.01,0,arm_cycles
2023-01-01 00:36:00,PickAndPlace_5,PickAndPlace,39.64,0.359,1040.51,0.0,2967.68,0,arm_cycles
2023-01-01 00:48:00,PickAndPlace_5,PickAndPlace,33.34,0.467,1337.13,266.75,1797.68,0,arm_cycles
2023-01-01 01:00:00,PickAndPlace_5,PickAndPlace,44.89,0.142,1046.77,0.0,3222.08,0,arm_cycles
2023-01-01 01:12:00,PickAndPlace_5,PickAndPlace,45.85,0.646,1426.26,590.39,50.47,1,arm_cycles
2023-01-01 01:24:00,PickAndPlace_5,PickAndPlace,48.79,0.862,1312.31,573.48,130.9,1,arm_cycles
2023-01-01 01:36:00,PickAndPlace_5,PickAndPlace,42.88,0.115,947.3,0.0,2864.75,0,arm_cycles
2023-01-01 01:48:00,PickAndPlace_5,PickAndPlace,47.33,0.483,1299.69,386.02,1042.95,0,arm_cycles
2023-01-01 02:00:00,PickAndPlace_5,PickAndPlace,46.74,0.528,1352.59,392.27,1115.32,0,arm_cycles
2023-01-01 02:12:00,PickAndPlace_5,PickAndPlace,43.24,0.353,1184.66,251.91,1790.19,0,arm_cycles
2023-01-01 02:24:00,PickAndPlace_5,PickAndPlace,38.0,0.377,903.23,0.0,2778.84,0,arm_cycles
2023-01-01 02:36:00,PickAndPlace_5,PickAndPlace,38.5,0.601,1253.75,248.32,1592.24,0,arm_cycles
2023-01-01 02:48:00,PickAndPlace_5,PickAndPlace,41.37,0.604,1274.63,380.53,1011.65,0,arm_cycles
2023-01-01 03:00:00,PickAndPlace_5,PickAndPlace,42.04,0.216,1047.89,22.15,2756.32,0,arm_cycles
2023-01-01 03:12:00,PickAndPlace_5,PickAndPlace,41.96,0.165,1035.66,72.66,2524.68,0,arm_cycles
2023-01-01 03:24:00,PickAndPlace_5,PickAndPlace,40.34,0.031,963.47,0.0,2916.98,0,arm_cycles
2023-01-01 03:36:00,PickAndPlace_5,PickAndPlace,39.12,0.203,962.45,0.0,3229.19,0,arm_cycles
2023-01-01 03:48:00,PickAndPlace_5,PickAndPlace,43.01,0.015,1001.16,0.0,3133.76,0,arm_cycles
2023-01-01 04:00:00,PickAndPlace_5,PickAndPlace,42.39,0.564,919.89,0.0,2915.99,0,arm_cycles
2023-01-01 04:12:00,PickAndPlace_5,PickAndPlace,34.14,0.422,1130.37,119.21,2312.13,0,arm_cycles
2023-01-01 04:24:00,PickAndPlace_5,PickAndPlace,44.85,0.135,1158.0,222.95,1943.46,0,arm_cycles
