timestamp,machine_id,machine_type,temperature_C,vibration_g,feature_1,time_since_last_maintenance,RUL,failure,feature_1_name
2023-01-02 03:12:00,PickAndPlace_2,PickAndPlace,40.89,0.1,1069.25,27.4,3078.25,0,arm_cycles
2023-01-02 03:24:00,PickAndPlace_2,PickAndPlace,47.92,0.097,1138.62,27.6,2291.44,0,arm_cycles
2023-01-02 03:36:00,PickAndPlace_2,PickAndPlace,51.48,0.639,1325.45,27.8,933.25,0,arm_cycles
2023-01-02 03:48:00,PickAndPlace_2,PickAndPlace,54.29,0.394,1076.3,28.0,2218.21,0,arm_cycles
2023-01-02 04:00:00,PickAndPlace_2,PickAndPlace,47.88,0.587,1291.03,28.2,1660.25,0,arm_cycles
2023-01-02 04:12:00,PickAndPlace_2,PickAndPlace,40.82,0.033,900.82,28.4,2825.27,0,arm_cycles
2023-01-02 04:24:00,PickAndPlace_2,PickAndPlace,36.13,-0.089,1091.75,28.6,2711.09,0,arm_cycles
2023-01-02 04:36:00,PickAndPlace_2,PickAndPlace,40.28,0.16,913.72,28.8,2895.17,0,arm_cycles
2023-01-02 04:48:00,PickAndPlace_2,PickAndPlace,41.5,0.534,1314.54,29.0,1075.32,0,arm_cycles
2023-01-02 05:00:00,PickAndPlace_2,PickAndPlace,44.18,0.223,1205.43,29.2,1999.7,0,arm_cycles
2023-01-02 05:12:00,PickAndPlace_2,PickAndPlace,51.57,0.488,1369.48,29.4,1004.96,0,arm_cycles
2023-01-02 05:24:00,PickAndPlace_2,PickAndPlace,39.3,0.154,1025.74,29.6,3156.71,0,arm_cycles
2023-01-02 05:36:00,PickAndPlace_2,PickAndPlace,41.98,0.317,1257.35,29.8,1978.06,0,arm_cycles
2023-01-02 05:48:00,PickAndPlace_2,PickAndPlace,41.8,0.664,1389.97,30.0,198.47,0,arm_cycles
2023-01-02 06:00:00,PickAndPlace_2,PickAndPlace,47.23,0.309,1076.73,30.2,2897.2,0,arm_cycles
2023-01-02 06:12:00,PickAndPlace_2,PickAndPlace,43.39,0.406,1142.67,30.4,2004.34,0,arm_cycles
2023-01-02 06:24:00,PickAndPlace_2,PickAndPlace,45.14,0.782,1411.87,30.6,829.85,0,arm_cycles
2023-01-02 06:36:00,PickAndPlace_2,PickAndPlace,37.41,0.047,974.27,30.8,2790.2,0,arm_cycles
2023-01-02 06:48:00,PickAndPlace_2,PickAndPlace,42.33,0.227,1161.38,31.0,2126.5,0,arm_cycles
2023-01-02 07:00:00,PickAndPlace_2,PickAndPlace,41.12,0.17,1000.09,31.2,2918.38,0,arm_cycles
2023-01-02 07:12:00,PickAndPlace_2,PickAndPlace,39.51,0.172,1023.12,31.4,3036.05,0,arm_cycles
2023-01-02 07:24:00,PickAndPlace_2,PickAndPlace,37.94,0.06,1044.87,31.6,3186.33,0,arm_cycles
2023-01-02 07:36:00,PickAndPlace_2,PickAndPlace,42.85,0.65,1291.53,31.8,1197.99,0,arm_cycles
2023-01-02 07:48:00,PickAndPlace_2,PickAndPlace,42.68,0.311,1204.8,32.0,1517.4,0,arm_cycles
2023-01-02 08:00:00,PickAndPlace_2,PickAndPlace,47.49,0.41,1348.62,32.2,996.49,0,arm_cycles
2023-01-02 08:12:00,PickAndPlace_2,PickAndPlace,35.57,0.31,1006.6,32.4,2851.42,0,arm_cycles
2023-01-02 08:24:00,PickAndPlace_2,PickAndPlace,38.2,0.246,1096.18,32.6,3222.67,0,arm_cycles
2023-01-02 08:36:00,PickAndPlace_2,PickAndPlace,44.61,0.244,1056.16,32.8,2972.96,0,arm_cycles
2023-01-02 08:48:00,PickAndPlace_2,PickAndPlace,45.52,0.485,1403.36,33.0,807.51,0,arm_cycles
2023-01-02 09:00:00,PickAndPlace_2,PickAndPlace,41.12,0.173,1056.71,33.2,2797.82,0,arm_cycles
2023-01-02 09:12:00,PickAndPlace_2,PickAndPlace,40.18,0.354,873.11,33.4,3065.33,0,arm_cycles
2023-01-02 09:24:00,PickAndPlace_2,PickAndPlace,41.9,0.507,1295.36,33.6,1700.53,0,arm_cycles
2023-01-02 09:36:00,PickAndPlace_2,PickAndPlace,53.73,0.545,1496.95,33.8,63.58,1,arm_cycles
2023-01-02 09:48:00,PickAndPlace_2,PickAndPlace,40.4,0.472,1367.13,34.0,410.6,0,arm_cycles
2023-01-02 10:00:00,PickAndPlace_2,PickAndPlace,41.82,0.082,991.71,34.2,3173.32,0,arm_cycles
2023-01-02 10:12:00,PickAndPlace_2,PickAndPlace,45.45,0.059,924.8,34.4,3293.01,0,arm_cycles
2023-01-02 10:24:00,PickAndPlace_2,PickAndPlace,36.84,0.487,1025.15,34.6,3098.67,0,arm_cycles
2023-01-02 10:36:00,PickAndPlace_2,PickAndPlace,36.57,0.31,889.83,34.8,2807.24,0,arm_cycles
2023-01-02 10:48:00,PickAndPlace_2,PickAndPlace,44.42,0.463,1313.76,35.0,1295.21,0,arm_cycles
2023-01-02 11:00:00,PickAndPlace_2,PickAndPlace,34.24,0.354,1061.56,35.2,2827.11,0,arm_cycles
2023-01-02 11:12:00,PickAndPlace_2,PickAndPlace,49.69,0.273,1321.43,35.4,1821.19,0,arm_cycles
2023-01-02 11:24:00,PickAndPlace_2,PickAndPlace,34.99,0.176,1136.45,35.6,2341.86,0,arm_cycles
2023-01-02 11:36:00,PickAndPlace_2,PickAndPlace,38.49,0.039,1141.81,35.8,2841.0,0,arm_cycles
2023-01-02 11:48:00,PickAndPlace_2,PickAndPlace,36.12,0.137,1164.76,36.0,1942.38,0,arm_cycles
2023-01-02 12:00:00,PickAndPlace_2,PickAndPlace,44.65,0.268,1374.36,36.2,1440.87,0,arm_cycles
2023-01-02 12:12:00,PickAndPlace_2,PickAndPlace,42.56,0.239,1107.22,36.4,2313.73,0,arm_cycles
2023-01-02 12:24:00,PickAndPlace_2,PickAndPlace,33.71,0.331,1015.64,36.6,2966.32,0,arm_cycles
2023-01-02 12:36:00,PickAndPlace_2,PickAndPlace,43.41,0.42,1166.79,36.8,1663.33,0,arm_cycles
2023-01-02 12:48:00,PickAndPlace_2,PickAndPlace,49.41,0.365,1210.03,37.0,1292.31,0,arm_cycles
2023-01-02 13:00:00,PickAndPlace_2,PickAndPlace,45.24,0.182,1255.26,37.2,1704.18,0,arm_cycles
2023-01-02 13:12:00,PickAndPlace_2,PickAndPlace,47.6,0.649,1371.06,37.4,516.24,0,arm_cycles
2023-01-02 13:24:00,PickAndPlace_2,PickAndPlace,43.75,0.57,1415.57,37.6,1070.2,0,arm_cycles
2023-01-02 13:36:00,PickAndPlace_2,PickAndPlace,44.05,0.613,1295.62,37.8,1128.08,0,arm_cycles
2023-01-02 13:48:00,PickAndPlace_2,PickAndPlace,42.0,0.497,1211.88,38.0,1870.49,0,arm_cycles
2023-01-02 14:00:00,PickAndPlace_2,PickAndPlace,34.52,0.176,930.3,38.2,2824.83,0,arm_cycles
2023-01-02 14:12:00,PickAndPlace_2,PickAndPlace,50.49,0.51,1428.72,38.4,298.0,0,arm_cycles
2023-01-02 14:24:00,PickAndPlace_2,PickAndPlace,42.08,0.264,967.17,38.6,3144.81,0,arm_cycles
2023-01-02 14:36:00,PickAndPlace_2,PickAndPlace,40.2,0.116,974.56,38.8,2963.76,0,arm_cycles
2023-01-02 14:48:00,PickAndPlace_2,PickAndPlace,42.15,0.504,1325.89,39.0,1618.1,0,arm_cycles
2023-01-02 15:00:00,PickAndPlace_2,PickAndPlace,36.63,0.099,1095.73,39.2,3184.56,0,arm_cycles
2023-01-02 15:12:00,PickAndPlace_2,PickAndPlace,43.53,0.631,1404.82,39.4,931.24,0,arm_cycles
2023-01-02 15:24:00,PickAndPlace_2,PickAndPlace,43.06,0.34,1100.21,39.6,2466.15,0,arm_cycles
2023-01-02 15:36:00,PickAndPlace_2,PickAndPlace,35.59,0.381,1025.7,39.8,2496.56,0,arm_cycles
2023-01-02 15:48:00,PickAndPlace_2,PickAndPlace,43.33,0.197,1028.72,40.0,2978.92,0,arm_cycles
2023-01-02 16:00:00,PickAndPlace_2,PickAndPlace,41.09,0.144,1047.48,40.2,3297.41,0,arm_cycles
2023-01-02 16:12:00,PickAndPlace_2,PickAndPlace,37.66,0.498,1216.53,40.4,1955.57,0,arm_cycles
2023-01-02 16:24:00,PickAndPlace_2,PickAndPlace,41.05,0.336,1090.38,40.6,2538.06,0,arm_cycles
2023-01-02 16:36:00,PickAndPlace_2,PickAndPlace,38.38,0.275,1101.36,40.8,2423.39,0,arm_cycles
2023-01-02 16:48:00,PickAndPlace_2,PickAndPlace,45.89,0.204,1028.9,41.0,2556.52,0,arm_cycles
2023-01-02 17:00:00,PickAndPlace_2,PickAndPlace,45.22,0.261,916.2,41.2,3127.26,0,arm_cycles
2023-01-02 17:12:00,PickAndPlace_2,PickAndPlace,43.17,0.465,1311.98,41.4,2103.25,0,arm_cycles
2023-01-02 17:24:00,PickAndPlace_2,PickAndPlace,40.74,-0.05,890.75,41.6,2899.13,0,arm_cycles
2023-01-02 17:36:00,PickAndPlace_2,PickAndPlace,39.06,0.177,1140.06,41.8,2376.66,0,arm_cycles
2023-01-02 17:48:00,PickAndPlace_2,PickAndPlace,52.9,0.564,1325.06,42.0,1196.49,0,arm_cycles
2023-01-02 18:00:00,PickAndPlace_2,PickAndPlace,44.94,0.358,1068.95,42.2,2223.65,0,arm_cycles
2023-01-02 18:12:00,PickAndPlace_2,PickAndPlace,44.53,0.225,1118.21,42.4,2781.95,0,arm_cycles
2023-01-02 18:24:00,PickAndPlace_2,PickAndPlace,43.14,0.27,1025.7,42.6,2887.73,0,arm_cycles
2023-01-02 18:36:00,PickAndPlace_2,PickAndPlace,40.64,0.176,942.78,42.8,2895.65,0,arm_cycles
2023-01-02 18:48:00,PickAndPlace_2,PickAndPlace,35.56,0.235,843.77,43.0,2840.08,0,arm_cycles
2023-01-02 19:00:00,PickAndPlace_2,PickAndPlace,49.51,0.14,1051.49,43.2,3230.08,0,arm_cycles
2023-01-02 19:12:00,PickAndPlace_2,PickAndPlace,31.35,0.082,1063.66,43.4,2894.11,0,arm_cycles
2023-01-02 19:24:00,PickAndPlace_2,PickAndPlace,41.67,0.153,1119.26,43.6,2729.66,0,arm_cycles
2023-01-02 19:36:00,PickAndPlace_2,PickAndPlace,35.28,0.378,1020.54,43.8,2803.75,0,arm_cycles
2023-01-02 19:48:00,PickAndPlace_2,PickAndPlace,37.46,0.007,933.27,44.0,2517.12,0,arm_cycles
2023-01-02 20:00:00,PickAndPlace_2,PickAndPlace,45.42,0.452,1197.43,44.2,1770.48,0,arm_cycles
2023-01-02 20:12:00,PickAndPlace_2,PickAndPlace,39.18,0.182,971.78,44.4,2950.28,0,arm_cycles
2023-01-02 20:24:00,PickAndPlace_2,PickAndPlace,36.0,0.263,1074.73,44.6,2766.02,0,arm_cycles
2023-01-02 20:36:00,PickAndPlace_2,PickAndPlace,41.5,0.252,1045.36,44.8,3257.94,0,arm_cycles
2023-01-02 20:48:00,PickAndPlace_2,PickAndPlace,39.07,0.123,880.6,45.0,3025.11,0,arm_cycles
2023-01-02 21:00:00,PickAndPlace_2,PickAndPlace,37.79,0.124,936.88,45.2,2913.83,0,arm_cycles
2023-01-02 21:12:00,PickAndPlace_2,PickAndPlace,40.94,0.177,1025.61,45.4,3031.07,0,arm_cycles
2023-01-02 21:24:00,PickAndPlace_2,PickAndPlace,35.5,0.017,1040.09,45.6,2995.32,0,arm_cycles
2023-01-02 21:36:00,PickAndPlace_2,PickAndPlace,46.06,0.237,1116.58,45.8,2218.09,0,arm_cycles
2023-01-02 21:48:00,PickAndPlace_2,PickAndPlace,47.86,0.608,1232.63,46.0,867.19,0,arm_cycles
2023-01-02 22:00:00,PickAndPlace_2,PickAndPlace,45.8,0.134,1008.84,46.2,2673.94,0,arm_cycles
2023-01-02 22:12:00,PickAndPlace_2,PickAndPlace,44.66,0.464,1317.61,46.4,1290.16,0,arm_cycles
2023-01-02 22:24:00,PickAndPlace_2,PickAndPlace,42.06,0.475,1016.81,46.6,2559.0,0,arm_cycles
2023-01-02 22:36:00,PickAndPlace_2,PickAndPlace,50.42,0.331,1233.91,46.8,1102.58,0,arm_cycles
2023-01-02 22:48:00,PickAndPlace_2,PickAndPlace,36.24,-0.032,1026.86,47.0,2913.23,0,arm_cycles
2023-01-02 23:00:00,PickAndPlace_2,PickAndPlace,48.76,0.503,1101.36,47.2,2065.97,0,arm_cycles
2023-01-02 23:12:00,PickAndPlace_2,PickAndPlace,53.14,0.415,1293.93,47.4,1735.71,0,arm_cycles
2023-01-02 23:24:00,PickAndPlace_2,PickAndPlace,39.44,0.185,977.45,47.6,2835.51,0,arm_cycles
2023-01-02 23:36:00,PickAndPlace_2,PickAndPlace,54.12,0.66,1289.59,47.8,1246.73,0,arm_cycles
2023-01-02 23:48:00,PickAndPlace_2,PickAndPlace,44.39,0.573,1172.16,48.0,1257.87,0,arm_cycles
2023-01-03 00:00:00,PickAndPlace_2,PickAndPlace,33.16,0.168,1115.15,48.2,2411.44,0,arm_cycles
2023-01-03 00:12:00,PickAndPlace_2,PickAndPlace,44.25,0.051,1092.3,48.4,2940.88,0,arm_cycles
2023-01-03 00:24:00,PickAndPlace_2,PickAndPlace,46.33,0.675,1391.57,48.6,414.88,0,arm_cycles
2023-01-03 00:36:00,PickAndPlace_2,PickAndPlace,39.53,0.417,967.83,48.8,2787.79,0,arm_cycles
2023-01-03 00:48:00,PickAndPlace_2,PickAndPlace,39.26,0.431,1209.51,49.0,1931.6,0,arm_cycles
2023-01-03 01:00:00,PickAndPlace_2,PickAndPlace,33.97,0.244,1032.2,49.2,3055.18,0,arm_cycles
2023-01-03 01:12:00,PickAndPlace_2,PickAndPlace,46.98,0.152,1080.81,49.4,3221.27,0,arm_cycles
2023-01-03 01:24:00,PickAndPlace_2,PickAndPlace,47.85,0.524,1315.61,49.6,869.31,0,arm_cycles
2023-01-03 01:36:00,PickAndPlace_2,PickAndPlace,41.99,0.06,934.45,49.8,3292.04,0,arm_cycles
2023-01-03 01:48:00,PickAndPlace_2,PickAndPlace,42.42,0.422,914.88,50.0,2914.48,0,arm_cycles
2023-01-03 02:00:00,PickAndPlace_2,PickAndPlace,39.91,0.377,1109.04,50.2,1937.9,0,arm_cycles
2023-01-03 02:12:00,PickAndPlace_2,PickAndPlace,32.48,0.097,1029.38,50.4,2761.24,0,arm_cycles
2023-01-03 02:24:00,PickAndPlace_2,PickAndPlace,38.88,0.244,918.15,50.6,2987.37,0,arm_cycles
2023-01-03 02:36:00,PickAndPlace_2,PickAndPlace,49.01,0.332,1430.11,50.8,1020.27,0,arm_cycles
2023-01-03 02:48:00,PickAndPlace_2,PickAndPlace,45.47,0.033,965.68,51.0,3141.68,0,arm_cycles
2023-01-03 03:00:00,PickAndPlace_2,PickAndPlace,41.87,0.601,1399.09,51.2,654.38,0,arm_cycles
2023-01-03 03:12:00,PickAndPlace_2,PickAndPlace,34.65,0.131,1064.6,51.4,2787.42,0,arm_cycles
2023-01-03 03:24:00,PickAndPlace_2,PickAndPlace,43.96,0.31,1152.54,51.6,2370.93,0,arm_cycles
2023-01-03 03:36:00,PickAndPlace_2,PickAndPlace,47.22,0.217,1018.43,51.8,2946.57,0,arm_cycles
2023-01-03 03:48:00,PickAndPlace_2,PickAndPlace,46.27,0.59,1327.72,52.0,498.21,0,arm_cycles
2023-01-03 04:00:00,PickAndPlace_2,PickAndPlace,37.49,0.508,1253.69,52.2,1863.96,0,arm_cycles
2023-01-03 04:12:00,PickAndPlace_2,PickAndPlace,48.89,0.645,1388.53,52.4,796.27,0,arm_cycles
2023-01-03 04:24:00,PickAndPlace_2,PickAndPlace,49.37,0.282,1312.34,52.6,1674.2,0,arm_cycles
2023-01-03 04:36:00,PickAndPlace_2,PickAndPlace,46.99,0.468,1253.9,52.8,1722.74,0,arm_cycles
2023-01-03 04:48:00,PickAndPlace_2,PickAndPlace,46.99,0.279,1193.96,53.0,2113.37,0,arm_cycles
2023-01-03 05:00:00,PickAndPlace_2,PickAndPlace,38.4,0.256,905.56,53.2,2990.76,0,arm_cycles
2023-01-03 05:12:00,PickAndPlace_2,PickAndPlace,37.3,0.411,1079.91,53.4,3239.23,0,arm_cycles
2023-01-03 05:24:00,PickAndPlace_2,PickAndPlace,55.78,0.796,1421.41,53.6,490.89,0,arm_cycles
2023-01-03 05:36:00,PickAndPlace_2,PickAndPlace,42.05,0.523,1268.98,53.8,1743.55,0,arm_cycles
2023-01-03 05:48:00,PickAndPlace_2,PickAndPlace,52.8,0.586,1358.92,54.0,1250.75,0,arm_cycles
2023-01-03 06:00:00,PickAndPlace_2,PickAndPlace,53.36,0.446,1418.72,54.2,691.95,0,arm_cycles
2023-01-03 06:12:00,PickAndPlace_2,PickAndPlace,41.1,0.277,1186.02,54.4,2672.92,0,arm_cycles
2023-01-03 06:24:00,PickAndPlace_2,PickAndPlace,48.02,0.492,1185.6,54.6,1480.93,0,arm_cycles
2023-01-03 06:36:00,PickAndPlace_2,PickAndPlace,35.46,0.297,1015.26,54.8,2833.66,0,arm_cycles
2023-01-03 06:48:00,PickAndPlace_2,PickAndPlace,44.91,0.115,1002.58,55.0,2752.06,0,arm_cycles
2023-01-03 07:00:00,PickAndPlace_2,PickAndPlace,40.58,0.369,1186.15,55.2,2454.08,0,arm_cycles
2023-01-03 07:12:00,PickAndPlace_2,PickAndPlace,37.75,-0.044,1029.24,55.4,2871.94,0,arm_cycles
2023-01-03 07:24:00,PickAndPlace_2,PickAndPlace,41.66,-0.018,940.79,55.6,2855.33,0,arm_cycles
2023-01-03 07:36:00,PickAndPlace_2,PickAndPlace,39.14,0.382,982.94,55.8,2871.0,0,arm_cycles
2023-01-03 07:48:00,PickAndPlace_2,PickAndPlace,38.93,-0.036,1029.23,56.0,3240.2,0,arm_cycles
2023-01-03 08:00:00,PickAndPlace_2,PickAndPlace,36.58,0.538,1026.51,56.2,2597.73,0,arm_cycles
2023-01-03 08:12:00,PickAndPlace_2,PickAndPlace,44.57,0.303,986.67,56.4,2587.16,0,arm_cycles
2023-01-03 08:24:00,PickAndPlace_2,PickAndPlace,51.49,0.31,1350.78,56.6,880.69,0,arm_cycles
2023-01-03 08:36:00,PickAndPlace_2,PickAndPlace,42.82,0.171,931.35,56.8,3077.18,0,arm_cycles
2023-01-03 08:48:00,PickAndPlace_2,PickAndPlace,50.14,0.376,1157.89,57.0,1717.18,0,arm_cycles
2023-01-03 09:00:00,PickAndPlace_2,PickAndPlace,35.58,0.211,987.21,57.2,2797.5,0,arm_cycles
2023-01-03 09:12:00,PickAndPlace_2,PickAndPlace,45.54,0.733,1432.8,57.4,1113.95,0,arm_cycles
2023-01-03 09:24:00,PickAndPlace_2,PickAndPlace,44.61,0.463,1091.18,57.6,1828.7,0,arm_cycles
2023-01-03 09:36:00,PickAndPlace_2,PickAndPlace,46.89,0.559,1313.42,57.8,878.96,0,arm_cycles
2023-01-03 09:48:00,PickAndPlace_2,PickAndPlace,45.8,0.482,1379.24,58.0,973.98,0,arm_cycles
2023-01-03 10:00:00,PickAndPlace_2,PickAndPlace,44.58,0.357,1000.0,58.2,2868.36,0,arm_cycles
2023-01-03 10:12:00,PickAndPlace_2,PickAndPlace,44.26,0.088,1033.82,58.4,2712.71,0,arm_cycles
2023-01-03 10:24:00,PickAndPlace_2,PickAndPlace,39.55,0.118,1129.36,58.6,2955.89,0,arm_cycles
2023-01-03 10:36:00,PickAndPlace_2,PickAndPlace,41.38,0.32,1136.27,58.8,1907.18,0,arm_cycles
2023-01-03 10:48:00,PickAndPlace_2,PickAndPlace,45.7,0.578,1146.79,59.0,1351.69,0,arm_cycles
2023-01-03 11:00:00,PickAndPlace_2,PickAndPlace,50.3,0.661,1323.07,59.2,431.25,0,arm_cycles
2023-01-03 11:12:00,PickAndPlace_2,PickAndPlace,52.52,0.588,1399.36,59.4,678.88,0,arm_cycles
2023-01-03 11:24:00,PickAndPlace_2,PickAndPlace,32.33,0.407,1154.87,59.6,3047.3,0,arm_cycles
2023-01-03 11:36:00,PickAndPlace_2,PickAndPlace,47.11,0.499,1238.44,59.8,687.37,0,arm_cycles
2023-01-03 11:48:00,PickAndPlace_2,PickAndPlace,38.14,0.467,1164.68,60.0,2285.3,0,arm_cycles
2023-01-03 12:00:00,PickAndPlace_2,PickAndPlace,33.93,0.383,959.85,60.2,3292.66,0,arm_cycles
2023-01-03 12:12:00,PickAndPlace_2,PickAndPlace,35.59,0.281,1106.12,60.4,2622.53,0,arm_cycles
2023-01-03 12:24:00,PickAndPlace_2,PickAndPlace,39.03,0.384,1311.87,60.6,1601.65,0,arm_cycles
2023-01-03 12:36:00,PickAndPlace_2,PickAndPlace,34.58,0.242,980.98,60.8,3222.14,0,arm_cycles
2023-01-03 12:48:00,PickAndPlace_2,PickAndPlace,42.15,0.074,1014.03,61.0,3236.66,0,arm_cycles
2023-01-03 13:00:00,PickAndPlace_2,PickAndPlace,36.19,-0.04,915.37,61.2,3074.38,0,arm_cycles
2023-01-03 13:12:00,PickAndPlace_2,PickAndPlace,40.16,0.28,1124.13,61.4,2580.57,0,arm_cycles
2023-01-03 13:24:00,PickAndPlace_2,PickAndPlace,41.43,0.387,987.93,61.6,3234.91,0,arm_cycles
2023-01-03 13:36:00,PickAndPlace_2,PickAndPlace,43.44,0.144,1080.3,61.8,2607.92,0,arm_cycles
2023-01-03 13:48:00,PickAndPlace_2,PickAndPlace,44.05,0.419,1281.6,62.0,1501.5,0,arm_cycles
2023-01-03 14:00:00,PickAndPlace_2,PickAndPlace,42.89,0.668,1470.49,62.2,544.73,0,arm_cycles
2023-01-03 14:12:00,PickAndPlace_2,PickAndPlace,42.64,0.495,1348.03,62.4,1696.84,0,arm_cycles
2023-01-03 14:24:00,PickAndPlace_2,PickAndPlace,47.92,0.429,1268.84,62.6,1594.94,0,arm_cycles
2023-01-03 14:36:00,PickAndPlace_2,PickAndPlace,50.26,0.445,1271.26,62.8,1431.74,0,arm_cycles
2023-01-03 14:48:00,PickAndPlace_2,PickAndPlace,49.78,0.541,1407.06,63.0,1196.82,0,arm_cycles
2023-01-03 15:00:00,PickAndPlace_2,PickAndPlace,39.53,0.43,1145.72,63.2,2227.76,0,arm_cycles
2023-01-03 15:12:00,PickAndPlace_2,PickAndPlace,48.93,0.466,1325.53,63.4,1361.9,0,arm_cycles
2023-01-03 15:24:00,PickAndPlace_2,PickAndPlace,43.06,0.15,1032.24,63.6,2835.58,0,arm_cycles
2023-01-03 15:36:00,PickAndPlace_2,PickAndPlace,45.43,0.355,1231.93,63.8,1976.88,0,arm_cycles
2023-01-03 15:48:00,PickAndPlace_2,PickAndPlace,39.56,0.106,1017.19,64.0,2811.34,0,arm_cycles
2023-01-03 16:00:00,PickAndPlace_2,PickAndPlace,47.21,0.112,1413.39,64.2,1498.0,0,arm_cycles
2023-01-03 16:12:00,PickAndPlace_2,PickAndPlace,51.32,0.1,1036.94,64.4,2744.12,0,arm_cycles
2023-01-03 16:24:00,PickAndPlace_2,PickAndPlace,35.73,0.001,972.47,64.6,3016.23,0,arm_cycles
2023-01-03 16:36:00,PickAndPlace_2,PickAndPlace,36.95,0.389,1177.24,64.8,2129.0,0,arm_cycles
2023-01-03 16:48:00,PickAndPlace_2,PickAndPlace,52.92,0.5,1345.73,65.0,1546.21,0,arm_cycles
2023-01-03 17:00:00,PickAndPlace_2,PickAndPlace,49.38,0.626,1331.15,65.2,334.04,0,arm_cycles
2023-01-03 17:12:00,PickAndPlace_2,PickAndPlace,43.03,0.355,1234.83,65.4,1789.88,0,arm_cycles
2023-01-03 17:24:00,PickAndPlace_2,PickAndPlace,31.57,0.326,984.03,65.6,2845.46,0,arm_cycles
2023-01-03 17:36:00,PickAndPlace_2,PickAndPlace,37.33,0.241,998.6,65.8,3178.32,0,arm_cycles
2023-01-03 17:48:00,PickAndPlace_2,PickAndPlace,44.86,0.568,1104.0,66.0,1693.62,0,arm_cycles
2023-01-03 18:00:00,PickAndPlace_2,PickAndPlace,42.35,0.529,1479.76,66.2,505.93,0,arm_cycles
2023-01-03 18:12:00,PickAndPlace_2,PickAndPlace,43.16,0.185,1036.32,66.4,2951.27,0,arm_cycles
2023-01-03 18:24:00,PickAndPlace_2,PickAndPlace,45.87,0.388,1190.77,66.6,2102.17,0,arm_cycles
2023-01-03 18:36:00,PickAndPlace_2,PickAndPlace,45.48,0.498,1268.84,66.8,1873.43,0,arm_cycles
2023-01-03 18:48:00,PickAndPlace_2,PickAndPlace,38.36,0.184,1030.51,67.0,3130.21,0,arm_cycles
2023-01-03 19:00:00,PickAndPlace_2,PickAndPlace,38.59,0.237,1108.75,67.2,2160.36,0,arm_cycles
2023-01-03 19:12:00,PickAndPlace_2,PickAndPlace,41.71,0.273,1073.82,67.4,2844.41,0,arm_cycles
2023-01-03 19:24:00,PickAndPlace_2,PickAndPlace,40.54,0.172,959.04,67.6,3175.01,0,arm_cycles
2023-01-03 19:36:00,PickAndPlace_2,PickAndPlace,44.68,0.504,1278.64,67.8,1688.57,0,arm_cycles
2023-01-03 19:48:00,PickAndPlace_2,PickAndPlace,34.84,0.221,1196.95,68.0,2056.12,0,arm_cycles
2023-01-03 20:00:00,PickAndPlace_2,PickAndPlace,38.88,-0.02,1073.3,68.2,3197.09,0,arm_cycles
2023-01-03 20:12:00,PickAndPlace_2,PickAndPlace,44.02,0.058,929.65,68.4,2857.58,0,arm_cycles
2023-01-03 20:24:00,PickAndPlace_2,PickAndPlace,51.93,0.09,1073.01,68.6,2701.44,0,arm_cycles
2023-01-03 20:36:00,PickAndPlace_2,PickAndPlace,46.18,0.026,945.32,68.8,2850.18,0,arm_cycles
2023-01-03 20:48:00,PickAndPlace_2,PickAndPlace,49.35,0.298,1197.04,69.0,1559.88,0,arm_cycles
2023-01-03 21:00:00,PickAndPlace_2,PickAndPlace,40.85,0.267,1147.29,69.2,2330.88,0,arm_cycles
2023-01-03 21:12:00,PickAndPlace_2,PickAndPlace,48.47,0.536,1302.12,69.4,1190.89,0,arm_cycles
2023-01-03 21:24:00,PickAndPlace_2,PickAndPlace,35.8,0.346,1008.35,69.6,2711.01,0,arm_cycles
2023-01-03 21:36:00,PickAndPlace_2,PickAndPlace,45.37,0.364,1143.92,69.8,2332.43,0,arm_cycles
2023-01-03 21:48:00,PickAndPlace_2,PickAndPlace,40.42,0.2,991.51,70.0,2766.22,0,arm_cycles
2023-01-03 22:00:00,PickAndPlace_2,PickAndPlace,37.6,0.264,1067.46,70.2,3207.08,0,arm_cycles
2023-01-03 22:12:00,PickAndPlace_2,PickAndPlace,50.04,0.847,1426.47,70.4,488.03,0,arm_cycles
2023-01-03 22:24:00,PickAndPlace_2,PickAndPlace,49.02,0.275,855.39,70.6,2870.04,0,arm_cycles
2023-01-03 22:36:00,PickAndPlace_2,PickAndPlace,47.65,0.086,1012.55,70.8,2876.36,0,arm_cycles
2023-01-03 22:48:00,PickAndPlace_2,PickAndPlace,42.04,0.208,993.22,71.0,3284.67,0,arm_cycles
2023-01-03 23:00:00,PickAndPlace_2,PickAndPlace,37.43,0.138,1071.31,71.2,3298.08,0,arm_cycles
2023-01-03 23:12:00,PickAndPlace_2,PickAndPlace,35.93,0.206,1042.59,71.4,2989.0,0,arm_cycles
2023-01-03 23:24:00,PickAndPlace_2,PickAndPlace,39.39,0.436,1243.28,71.6,1639.02,0,arm_cycles
2023-01-03 23:36:00,PickAndPlace_2,PickAndPlace,45.83,0.556,1218.37,71.8,1810.5,0,arm_cycles
2023-01-03 23:48:00,PickAndPlace_2,PickAndPlace,36.61,0.182,918.12,72.0,3004.49,0,arm_cycles
2023-01-04 00:00:00,PickAndPlace_2,PickAndPlace,55.43,0.496,1183.65,72.2,1075.31,0,arm_cycles
